일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,상장시가총액
"2019/07/03","2081.40","-13.06","-0.62","2089.76","2100.18","2068.97","15457.0","351485.0","6.5155882E7"
"2019/07/02","2094.46","7.02","0.34","2078.36","2103.74","2064.39","10066.0","303799.0","6.6814455E7"
"2019/07/01","2087.44","22.41","1.09","2091.05","2104.76","2067.17","13380.0","425352.0","6.581838E7"
"2019/06/28","2065.03","-12.95","-0.62","2088.94","2097.69","2046.67","11055.0","337102.0","6.5288054E7"
"2019/06/27","2077.98","34.75","1.70","2061.03","2101.77","2054.02","15533.0","550087.0","6.5876007E7"
"2019/06/26","2043.23","14.50","0.71","2035.38","2062.46","2032.77","12646.0","469394.0","6.4690838E7"
"2019/06/25","2028.73","-20.15","-0.98","2049.98","2065.47","2022.55","8937.0","267191.0","6.3064944E7"
"2019/06/24","2048.88","5.84","0.29","2051.24","2065.60","2040.44","9903.0","275330.0","6.3386257E7"
"2019/06/21","2043.04","-37.02","-1.78","2078.44","2079.13","2043.04","13795.0","371439.0","6.2661236E7"
"2019/06/20","2080.06","28.47","1.39","2054.38","2080.06","2049.64","11793.0","328518.0","6.3915578E7"
"2019/06/19","2051.59","39.86","1.98","2059.53","2063.96","2039.82","17209.0","579619.0","6.3570644E7"
"2019/06/18","2011.73","-5.70","-0.28","2024.35","2035.99","2007.47","10845.0","217635.0","6.0639979E7"
"2019/06/17","2017.43","-13.81","-0.68","2030.91","2032.89","2005.01","9920.0","274758.0","6.087932E7"
"2019/06/14","2031.24","-19.39","-0.95","2054.69","2060.76","2030.58","10447.0","332577.0","6.0606299E7"
"2019/06/13","2050.63","-25.78","-1.24","2066.44","2073.77","2037.88","15689.0","539679.0","6.1050747E7"
"2019/06/12","2076.41","-45.02","-2.12","2114.25","2118.64","2075.59","11447.0","303395.0","6.2761183E7"
"2019/06/11","2121.43","44.54","2.14","2088.10","2123.61","2083.25","12720.0","331839.0","6.417164E7"
"2019/06/10","2076.89","29.21","1.43","2069.16","2078.83","2052.85","11694.0","343217.0","6.3499666E7"
"2019/06/07","2047.68","11.77","0.58","2051.81","2055.13","2029.28","10930.0","286726.0","6.2288492E7"
"2019/06/05","2035.91","18.68","0.93","2053.71","2068.92","2034.12","16859.0","497600.0","6.1987422E7"
"2019/06/04","2017.23","-8.90","-0.44","2029.20","2035.89","2008.97","8383.0","282295.0","6.180362E7"
"2019/06/03","2026.13","10.98","0.54","1996.80","2031.33","1988.83","10086.0","368052.0","6.2894567E7"
"2019/05/31","2015.15","1.53","0.08","2008.10","2034.94","1995.03","9972.0","331759.0","6.1918238E7"
"2019/05/30","2013.62","17.41","0.87","2010.06","2031.84","2000.13","11743.0","362070.0","6.2317861E7"
"2019/05/29","1996.21","-11.60","-0.58","1996.07","2008.61","1985.08","16840.0","595615.0","6.2292775E7"
"2019/05/28","2007.81","33.69","1.71","1974.05","2023.50","1968.70","23758.0","1032853.0","6.2288002E7"
"2019/05/27","1974.12","-2.62","-0.13","1983.90","1996.10","1947.18","11556.0","317225.0","6.2625661E7"
"2019/05/24","1976.74","-40.91","-2.03","2003.81","2020.13","1968.94","13780.0","407628.0","6.3104693E7"
"2019/05/23","2017.65","-42.60","-2.07","2057.27","2060.62","2015.47","11555.0","355389.0","6.3742995E7"
"2019/05/22","2060.25","-18.37","-0.88","2097.63","2097.63","2048.94","9432.0","313945.0","6.4745093E7"
"2019/05/21","2078.62","11.08","0.54","2071.58","2108.35","2061.55","11966.0","421962.0","6.5851237E7"
"2019/05/20","2067.54","-40.13","-1.90","2113.47","2128.51","2064.14","9818.0","277931.0","6.6181353E7"
"2019/05/17","2107.67","-2.65","-0.13","2131.28","2170.88","2103.13","12108.0","342153.0","6.704222E7"
"2019/05/16","2110.32","-65.42","-3.01","2174.32","2183.11","2106.19","12760.0","398874.0","6.7291395E7"
"2019/05/15","2175.74","44.04","2.07","2143.85","2179.37","2132.67","11569.0","308218.0","6.9650591E7"
"2019/05/14","2131.70","11.27","0.53","2082.95","2155.74","2078.20","11432.0","396365.0","6.9344002E7"
"2019/05/13","2120.43","-66.92","-3.06","2177.17","2179.48","2120.43","9890.0","330832.0","6.8503065E7"
"2019/05/10","2187.35","4.72","0.22","2190.67","2212.99","2143.09","16442.0","589924.0","6.9694045E7"
"2019/05/09","2182.63","-85.34","-3.76","2265.94","2270.25","2174.96","18096.0","635756.0","7.1016299E7"
"2019/05/08","2267.97","-39.39","-1.71","2274.76","2288.35","2261.36","14355.0","407750.0","7.4693441E7"
"2019/05/07","2307.36","-41.90","-1.78","2315.17","2329.14","2301.89","14164.0","362767.0","7.4775413E7"
"2019/05/03","2349.26","-2.42","-0.10","2352.23","2364.07","2340.39","11360.0","345456.0","7.54762E7"
"2019/05/02","2351.68","22.90","0.98","2328.02","2361.63","2327.45","12558.0","410971.0","7.5695148E7"
"2019/04/30","2328.78","1.08","0.05","2321.51","2334.11","2290.50","14322.0","423297.0","7.4332468E7"
"2019/04/29","2327.70","60.91","2.69","2283.81","2327.70","2280.21","11925.0","369140.0","7.5010482E7"
"2019/04/26","2266.79","-66.76","-2.86","2313.76","2314.49","2265.82","18315.0","598420.0","7.3537174E7"
"2019/04/25","2333.55","33.69","1.46","2309.08","2369.83","2307.97","34072.0","803180.0","7.5202376E7"
"2019/04/24","2299.86","-22.82","-0.98","2339.17","2340.87","2280.41","20832.0","639409.0","7.3730037E7"
"2019/04/23","2322.68","17.06","0.74","2317.24","2332.59","2310.73","17855.0","384865.0","7.5618654E7"
"2019/04/22","2305.62","-28.40","-1.22","2329.59","2334.00","2289.29","12342.0","322904.0","7.5063026E7"
"2019/04/19","2334.02","34.95","1.52","2316.73","2342.23","2316.73","14131.0","433378.0","7.6208483E7"
"2019/04/18","2299.07","-38.16","-1.63","2348.67","2352.48","2288.29","13355.0","433747.0","7.4152025E7"
"2019/04/17","2337.23","42.08","1.83","2306.11","2341.26","2305.44","14551.0","428646.0","7.5185892E7"
"2019/04/16","2295.15","-17.20","-0.74","2307.94","2311.01","2278.10","9625.0","293108.0","7.4945435E7"
"2019/04/15","2312.35","8.33","0.36","2320.22","2327.04","2302.87","11443.0","296936.0","7.4629793E7"
"2019/04/12","2304.02","-3.09","-0.13","2297.25","2314.25","2284.45","16887.0","352648.0","7.348426E7"
"2019/04/11","2307.11","12.58","0.55","2305.20","2322.45","2294.72","13595.0","396559.0","7.371952E7"
"2019/04/10","2294.53","13.78","0.60","2268.82","2295.72","2259.25","22515.0","415071.0","7.3762812E7"
"2019/04/09","2280.75","8.46","0.37","2275.68","2289.37","2263.87","14901.0","385674.0","7.3102667E7"
"2019/04/08","2272.29","-37.46","-1.62","2316.00","2316.74","2269.88","11447.0","343238.0","7.3100487E7"
"2019/04/05","2309.75","21.88","0.96","2290.46","2313.94","2287.25","14305.0","352650.0","7.4168243E7"
"2019/04/04","2287.87","17.44","0.77","2278.55","2319.72","2268.07","24812.0","679426.0","7.357955E7"
"2019/04/03","2270.43","57.55","2.60","2215.57","2272.26","2213.30","13593.0","499387.0","7.4433472E7"
"2019/04/02","2212.88","-10.75","-0.48","2244.45","2244.45","2209.12","9433.0","311350.0","7.1566076E7"
"2019/04/01","2223.63","65.39","3.03","2179.77","2228.99","2179.10","11775.0","406355.0","7.1808827E7"
"2019/03/29","2158.24","33.77","1.59","2141.03","2160.66","2114.80","10300.0","343391.0","6.959136E7"
"2019/03/28","2124.47","-46.55","-2.14","2159.64","2159.64","2123.43","11422.0","327210.0","6.8009646E7"
"2019/03/27","2171.02","0.10","0.00","2168.05","2185.85","2138.91","17524.0","326807.0","6.9183924E7"
"2019/03/26","2170.92","17.78","0.83","2159.75","2177.02","2128.66","10767.0","325459.0","6.8739861E7"
"2019/03/25","2153.14","-83.40","-3.73","2187.83","2190.69","2151.94","14106.0","442381.0","6.872246E7"
"2019/03/22","2236.54","20.72","0.94","2258.88","2261.13","2230.09","17660.0","595817.0","7.1628527E7"
"2019/03/21","2215.82","29.93","1.37","2208.92","2253.88","2204.05","31919.0","1074709.0","7.1274826E7"
"2019/03/20","2185.89","39.56","1.84","2153.32","2185.91","2130.15","13173.0","402188.0","6.7347939E7"
"2019/03/19","2146.33","-22.19","-1.02","2175.07","2175.48","2143.75","12369.0","323172.0","6.5317027E7"
"2019/03/18","2168.52","-0.62","-0.03","2182.96","2193.85","2150.48","11926.0","285764.0","6.536218E7"
"2019/03/15","2169.14","-1.95","-0.09","2177.26","2190.63","2147.57","19228.0","460338.0","6.5566202E7"
"2019/03/14","2171.09","28.73","1.34","2151.90","2212.71","2151.88","45025.0","752049.0","6.5067104E7"
"2019/03/13","2142.36","16.59","0.78","2126.97","2148.26","2116.52","12831.0","359337.0","6.4435817E7"
"2019/03/12","2125.77","51.05","2.46","2099.26","2131.73","2097.12","14755.0","355685.0","6.4900828E7"
"2019/03/11","2074.72","32.97","1.61","2049.28","2076.89","2027.95","10105.0","306601.0","6.3706004E7"
"2019/03/08","2041.75","-22.00","-1.07","2055.24","2058.26","2031.71","19604.0","368307.0","6.3475862E7"
"2019/03/07","2063.75","-18.44","-0.89","2076.59","2105.93","2054.51","14620.0","409740.0","6.4614422E7"
"2019/03/06","2082.19","-15.97","-0.76","2093.17","2108.06","2072.99","16159.0","453810.0","6.4791157E7"
"2019/03/05","2098.16","-26.90","-1.27","2101.40","2107.37","2088.45","10759.0","355084.0","6.6004943E7"
"2019/03/04","2125.06","30.84","1.47","2117.19","2140.12","2113.67","11589.0","470227.0","6.6521863E7"
"2019/02/28","2094.22","-89.28","-4.09","2171.14","2171.14","2094.22","19728.0","752559.0","6.6198933E7"
"2019/02/27","2183.50","-11.80","-0.54","2194.25","2198.00","2176.58","9263.0","335850.0","6.9498134E7"
"2019/02/26","2195.30","-29.97","-1.35","2219.85","2222.12","2187.30","10122.0","332091.0","7.0623455E7"
"2019/02/25","2225.27","49.04","2.25","2201.93","2227.45","2195.05","14882.0","452071.0","7.1020538E7"
"2019/02/22","2176.23","-5.70","-0.26","2167.60","2177.52","2158.54","8861.0","263690.0","7.1453616E7"
"2019/02/21","2181.93","-2.20","-0.10","2182.79","2193.98","2161.37","11034.0","356238.0","7.15058E7"
"2019/02/20","2184.13","46.58","2.18","2138.09","2184.13","2135.94","14338.0","412660.0","7.0851404E7"
"2019/02/19","2137.55","-6.69","-0.31","2138.75","2147.30","2115.33","11602.0","247818.0","6.8906337E7"
"2019/02/18","2144.24","27.26","1.29","2127.99","2156.93","2127.00","15472.0","309859.0","6.9650969E7"
"2019/02/15","2116.98","-73.20","-3.34","2183.23","2183.23","2106.73","20964.0","541218.0","6.8815981E7"
"2019/02/14","2190.18","47.42","2.21","2139.15","2190.93","2123.00","34536.0","534195.0","7.1897124E7"
"2019/02/13","2142.76","62.16","2.99","2101.40","2148.26","2101.06","27636.0","505127.0","7.0612981E7"
"2019/02/12","2080.60","41.34","2.03","2039.99","2091.92","2038.39","12485.0","401864.0","6.9838184E7"
"2019/02/11","2039.26","-6.73","-0.33","2035.59","2039.35","2011.97","9999.0","346532.0","6.8217749E7"
"2019/02/08","2045.99","-54.23","-2.58","2076.44","2076.67","2036.32","11806.0","416541.0","6.7882989E7"
"2019/02/07","2100.22","58.32","2.86","2063.53","2104.46","2053.64","14239.0","479120.0","7.0521004E7"
"2019/02/01","2041.90","11.05","0.54","2039.50","2063.90","2037.83","12798.0","380350.0","6.9484236E7"
"2019/01/31","2030.85","-28.29","-1.37","2078.39","2078.39","2030.73","19548.0","505604.0","6.8033412E7"
"2019/01/30","2059.14","55.05","2.75","2004.60","2060.68","1999.47","17374.0","595895.0","6.9619646E7"
"2019/01/29","2004.09","29.11","1.47","1966.89","2006.07","1958.61","12771.0","394583.0","6.7463565E7"
"2019/01/28","1974.98","-3.83","-0.19","1980.53","1989.48","1962.24","18777.0","533366.0","6.6147772E7"
"2019/01/25","1978.81","62.59","3.27","1925.94","1982.37","1924.32","18949.0","680953.0","6.8073551E7"
"2019/01/24","1916.22","49.82","2.67","1881.78","1918.11","1872.03","16456.0","595608.0","6.4764517E7"
"2019/01/23","1866.40","4.91","0.26","1838.99","1872.68","1834.16","11361.0","286094.0","6.1819963E7"
"2019/01/22","1861.49","-18.69","-0.99","1884.77","1888.26","1850.61","12224.0","368619.0","6.1639576E7"
"2019/01/21","1880.18","54.82","3.00","1840.13","1882.53","1836.54","16681.0","416789.0","6.209116E7"
"2019/01/18","1825.36","17.73","0.98","1823.63","1828.81","1803.78","19583.0","355071.0","5.9984018E7"
"2019/01/17","1807.63","8.94","0.50","1811.39","1840.15","1807.21","33642.0","400462.0","6.0006006E7"
"2019/01/16","1798.69","22.01","1.24","1781.79","1800.53","1769.24","7951.0","237569.0","5.9842836E7"
"2019/01/15","1776.68","33.75","1.94","1749.71","1780.11","1745.02","7593.0","231544.0","5.9094973E7"
"2019/01/14","1742.93","-36.20","-2.03","1774.33","1774.33","1742.39","7389.0","275155.0","5.7508537E7"
"2019/01/11","1779.13","0.38","0.02","1783.47","1802.51","1773.17","7764.0","266349.0","5.9842231E7"
"2019/01/10","1778.75","27.68","1.58","1758.82","1789.56","1740.34","12477.0","483515.0","5.9954839E7"
"2019/01/09","1751.07","89.53","5.39","1673.41","1759.66","1672.69","12672.0","421523.0","5.8551502E7"
"2019/01/08","1661.54","1.99","0.12","1655.53","1683.19","1650.85","8492.0","258169.0","5.4774809E7"
"2019/01/07","1659.55","31.06","1.91","1649.64","1668.30","1644.29","7552.0","208872.0","5.4402633E7"
"2019/01/04","1628.49","-28.58","-1.72","1653.14","1658.26","1592.64","11084.0","307272.0","5.3862407E7"
"2019/01/03","1657.07","-70.01","-4.05","1724.44","1724.86","1656.89","10018.0","284195.0","5.3700753E7"
"2019/01/02","1727.08","-21.93","-1.25","1759.34","1766.84","1723.90","6705.0","190794.0","5.6279271E7"
"2018/12/28","1749.01","12.82","0.74","1743.21","1761.04","1738.61","5567.0","163302.0","5.6406882E7"
"2018/12/27","1736.19","23.10","1.35","1746.01","1746.01","1721.39","6876.0","241698.0","5.7027458E7"
"2018/12/26","1713.09","-32.88","-1.88","1721.23","1734.22","1703.25","7853.0","222311.0","5.5846831E7"
"2018/12/24","1745.97","14.13","0.82","1724.37","1750.46","1719.44","5738.0","179637.0","5.6335733E7"
"2018/12/21","1731.84","22.03","1.29","1704.25","1739.76","1701.22","8073.0","291963.0","5.593917E7"
"2018/12/20","1709.81","-40.12","-2.29","1726.38","1729.01","1701.93","10711.0","353296.0","5.4803711E7"
"2018/12/19","1749.93","13.38","0.77","1738.54","1757.67","1727.24","7964.0","275944.0","5.6299649E7"
"2018/12/18","1736.55","-33.37","-1.89","1745.16","1752.99","1731.24","7253.0","248497.0","5.6727052E7"
"2018/12/17","1769.92","-0.25","-0.01","1766.93","1776.83","1754.21","6935.0","220232.0","5.7762096E7"
"2018/12/14","1770.17","-71.82","-3.90","1838.07","1839.16","1764.15","10802.0","426944.0","5.7519273E7"
"2018/12/13","1841.99","21.32","1.17","1821.97","1843.00","1814.39","10046.0","374178.0","6.0659346E7"
"2018/12/12","1820.67","42.63","2.40","1786.57","1822.76","1785.28","6724.0","248845.0","6.094347E7"
"2018/12/11","1778.04","-2.40","-0.13","1796.60","1802.11","1777.27","6630.0","219848.0","5.9691277E7"
"2018/12/10","1780.44","-71.63","-3.87","1815.57","1822.06","1776.24","8782.0","234207.0","6.0124975E7"
"2018/12/07","1852.07","5.64","0.31","1864.29","1871.04","1840.01","6975.0","245769.0","6.1648347E7"
"2018/12/06","1846.43","-61.12","-3.20","1899.80","1901.91","1841.39","10437.0","360841.0","6.1062911E7"
"2018/12/05","1907.55","-25.86","-1.34","1889.69","1923.25","1887.50","7773.0","277707.0","6.3100902E7"
"2018/12/04","1933.41","-31.65","-1.61","1958.77","1959.70","1924.74","7613.0","298191.0","6.3876731E7"
"2018/12/03","1965.06","42.78","2.23","1953.78","1967.80","1940.26","11456.0","303028.0","6.5160266E7"
"2018/11/30","1922.28","-18.87","-0.97","1939.29","1943.13","1911.97","18388.0","452027.0","6.417394E7"
"2018/11/29","1941.15","-14.37","-0.73","1986.05","1991.36","1939.87","20247.0","458255.0","6.5645087E7"
"2018/11/28","1955.52","32.27","1.68","1926.68","1956.47","1922.07","10222.0","287922.0","6.6034102E7"
"2018/11/27","1923.25","10.70","0.56","1922.32","1927.51","1899.60","7598.0","242352.0","6.5000474E7"
"2018/11/26","1912.55","27.02","1.43","1884.31","1925.68","1884.30","8035.0","259861.0","6.4961962E7"
"2018/11/23","1885.53","-12.40","-0.65","1907.61","1911.60","1882.34","6049.0","172459.0","6.3628324E7"
"2018/11/22","1897.93","-11.03","-0.58","1910.43","1917.54","1893.91","7920.0","221967.0","6.3740602E7"
"2018/11/21","1908.96","19.79","1.05","1859.98","1909.51","1854.16","10108.0","318226.0","6.302133E7"
"2018/11/20","1889.17","-77.63","-3.95","1917.75","1926.46","1886.24","11886.0","359033.0","6.2444215E7"
"2018/11/19","1966.80","-4.05","-0.21","1959.34","1982.67","1949.27","8833.0","268421.0","6.4691695E7"
"2018/11/16","1970.85","-8.70","-0.44","1990.60","1997.09","1961.10","8780.0","311050.0","6.4930001E7"
"2018/11/15","1979.55","39.71","2.05","1939.58","1979.63","1927.07","7248.0","214131.0","6.6127766E7"
"2018/11/14","1939.84","-28.66","-1.46","1969.19","1969.51","1936.98","10256.0","328258.0","6.4859519E7"
"2018/11/13","1968.50","-55.19","-2.73","1972.91","1974.57","1926.36","13259.0","495779.0","6.6158879E7"
"2018/11/12","2023.69","6.04","0.30","1997.18","2035.41","1994.84","12806.0","412770.0","6.8397561E7"
"2018/11/09","2017.65","20.28","1.02","1997.95","2023.34","1992.15","12243.0","382624.0","6.7244417E7"
"2018/11/08","1997.37","36.45","1.86","1999.23","2012.19","1990.37","11959.0","415361.0","6.7093418E7"
"2018/11/07","1960.92","-43.95","-2.19","2009.83","2025.77","1955.62","11963.0","411338.0","6.5350951E7"
"2018/11/06","2004.87","-12.81","-0.63","2020.32","2020.70","1979.45","8121.0","270847.0","6.5273685E7"
"2018/11/05","2017.68","-51.32","-2.48","2036.90","2037.00","1998.85","9530.0","345060.0","6.5650732E7"
"2018/11/02","2069.00","105.13","5.35","2003.26","2069.00","1994.90","15026.0","533210.0","6.7544796E7"
"2018/11/01","1963.87","-8.04","-0.41","1982.27","1998.99","1962.29","11444.0","349790.0","6.370896E7"
"2018/10/31","1971.91","4.54","0.23","1985.31","1986.72","1949.95","14906.0","472505.0","6.370131E7"
"2018/10/30","1967.37","70.14","3.70","1891.51","1975.05","1891.51","16902.0","585886.0","6.3610534E7"
"2018/10/29","1897.23","-38.10","-1.97","1942.48","1967.56","1891.67","13585.0","430890.0","6.2034589E7"
"2018/10/26","1935.33","-6.35","-0.33","1957.91","1958.23","1895.26","14820.0","523712.0","6.2532406E7"
"2018/10/25","1941.68","-45.18","-2.27","1936.41","1957.42","1908.35","14531.0","510631.0","6.1062916E7"
"2018/10/24","1986.86","-23.07","-1.15","2038.63","2039.23","1980.94","12073.0","481602.0","6.2827165E7"
"2018/10/23","2009.93","-60.46","-2.92","2065.53","2066.32","2006.15","11338.0","316308.0","6.4665978E7"
"2018/10/22","2070.39","-16.47","-0.79","2061.50","2084.92","2049.71","6926.0","239960.0","6.5822198E7"
"2018/10/19","2086.86","33.74","1.64","2029.77","2086.96","2025.50","7428.0","264312.0","6.6497177E7"
"2018/10/18","2053.12","-32.18","-1.54","2086.68","2086.68","2044.68","7298.0","265029.0","6.4792607E7"
"2018/10/17","2085.30","41.03","2.01","2079.65","2097.26","2069.79","9238.0","300807.0","6.6215203E7"
"2018/10/16","2044.27","51.95","2.61","2004.80","2051.61","2004.41","9209.0","276312.0","6.5375947E7"
"2018/10/15","1992.32","-42.59","-2.09","2021.80","2021.80","1987.24","9386.0","355075.0","6.5326896E7"
"2018/10/12","2034.91","57.74","2.92","1980.85","2037.21","1980.85","13144.0","473128.0","6.710946E7"
"2018/10/11","1977.17","-99.79","-4.80","2005.89","2042.91","1974.48","17037.0","517404.0","6.4288645E7"
"2018/10/10","2076.96","-49.90","-2.35","2121.28","2130.30","2068.47","12895.0","431832.0","6.609606E7"
"2018/10/08","2126.86","-2.50","-0.12","2117.89","2172.42","2116.86","8771.0","310054.0","6.7158546E7"
"2018/10/05","2129.36","-36.71","-1.69","2161.03","2185.19","2120.68","12844.0","510880.0","6.6582083E7"
"2018/10/04","2166.07","-39.70","-1.80","2213.23","2214.37","2166.07","12171.0","508851.0","6.6677616E7"
"2018/10/02","2205.77","-45.22","-2.01","2253.98","2259.41","2205.77","11816.0","428393.0","6.8178012E7"
"2018/10/01","2250.99","-10.16","-0.45","2273.48","2279.06","2250.99","8104.0","309353.0","6.9951544E7"
